Country,Job,Job Title,Company,company link,Location,Publish Time,link
Saudi Arabia,Ai Developer,AI Innovation Engineer,Master Works,https://sa.linkedin.com/company/master-works?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2 months ago,https://sa.linkedin.com/jobs/view/ai-innovation-engineer-at-master-works-4261953271?position=27&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=LMj%2Bwuj6RU%2FP2Iw%2BLKcbSw%3D%3D
Saudi Arabia,Ai Developer,AI Engineer (Arabic Language Expertise),Master Works,https://sa.linkedin.com/company/master-works?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/ai-engineer-arabic-language-expertise-at-master-works-4271162990?position=28&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=jjOCVCnYxLqgvuCU32yc4Q%3D%3D
Saudi Arabia,Ai Developer,Data Scientist - 6 months contract,Müller's Solutions,https://sa.linkedin.com/company/muller-s-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/data-scientist-6-months-contract-at-m%C3%BCller-s-solutions-4284425676?position=29&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=AOfQSUpNfp3jyj3hjt%2BP3w%3D%3D
Saudi Arabia,Ai Developer,Senior AI Engineer,Planify.sa,https://sa.linkedin.com/company/planify-sa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Saudi Arabia",2 days ago,https://sa.linkedin.com/jobs/view/senior-ai-engineer-at-planify-sa-4298775810?position=30&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=LlnOrs2qqbnpg6RI3Aa6UA%3D%3D
Saudi Arabia,Ai Developer,AI Engineer - Client Engineering KSA,IBM,https://www.linkedin.com/company/ibm?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 week ago,https://sa.linkedin.com/jobs/view/ai-engineer-client-engineering-ksa-at-ibm-4294489478?position=31&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=rGZFGcgmSkK9nLWwDSjS2Q%3D%3D
Saudi Arabia,Ai Developer,AI Developer intern,Kanz,https://sa.linkedin.com/company/kanz-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2 months ago,https://sa.linkedin.com/jobs/view/ai-developer-intern-at-kanz-4270463810?position=32&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=YAoanc2oAA%2FbGWwgZC6lMw%3D%3D
Saudi Arabia,Ai Developer,Data Scientist,Burjline Builders,https://ae.linkedin.com/company/burjline-builders?trk=public_jobs_jserp-result_job-search-card-subtitle,Saudi Arabia,2 weeks ago,https://sa.linkedin.com/jobs/view/data-scientist-at-burjline-builders-4292697455?position=33&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=Scc5Nw7X%2BUewVZN6%2Fh1o7A%3D%3D
Saudi Arabia,Ai Developer,"AI Engineers, Software Developers, and Full-Stack Innovators",Elite Solutions,https://sa.linkedin.com/company/elitesa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/ai-engineers-software-developers-and-full-stack-innovators-at-elite-solutions-4293489086?position=34&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=gBBNhAJsywD6kDRcEGEgFQ%3D%3D
Saudi Arabia,Ai Developer,"Customer Engineer, AI/ML, Google Cloud (Arabic)",Google,https://www.linkedin.com/company/google?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 week ago,https://sa.linkedin.com/jobs/view/customer-engineer-ai-ml-google-cloud-arabic-at-google-4294085915?position=35&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=W1VxUDeeVkRl%2F819FdEKRw%3D%3D
Saudi Arabia,Ai Developer,Machine Learning Operations (MLOps) Engineer,Qarbon IT,https://pl.linkedin.com/company/qarbon-it?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",13 hours ago,https://sa.linkedin.com/jobs/view/machine-learning-operations-mlops-engineer-at-qarbon-it-4299775586?position=36&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=cTpN6X12MfQXlTCjU%2BsTNw%3D%3D
Saudi Arabia,Ai Developer,Applied AI Engineer - Financial Services,CodeNinja Inc.,https://www.linkedin.com/company/codeninjainc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2 days ago,https://sa.linkedin.com/jobs/view/applied-ai-engineer-financial-services-at-codeninja-inc-4298465121?position=37&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=ZeGJsyEublzW4JNRYtyr4g%3D%3D
Saudi Arabia,Ai Developer,AI Presales Engineer,Master Works,https://sa.linkedin.com/company/master-works?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/ai-presales-engineer-at-master-works-4293479837?position=38&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=NxnajfmQD5LUbe%2FU2Kr6qA%3D%3D
Saudi Arabia,Ai Developer,Senior AI Engineer,BlackStone eIT,https://www.linkedin.com/company/blackstoneeit?trk=public_jobs_jserp-result_job-search-card-subtitle,Saudi Arabia,2 months ago,https://sa.linkedin.com/jobs/view/senior-ai-engineer-at-blackstone-eit-4279461201?position=39&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=Yv06%2BgAt30a%2FuP19KL3Mlg%3D%3D
Saudi Arabia,Ai Developer,Data Scientist,Mozn,https://sa.linkedin.com/company/mozn?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Saudi Arabia",1 week ago,https://sa.linkedin.com/jobs/view/data-scientist-at-mozn-4293193695?position=40&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=5sFBEJ3w2Sh01dwC3imnrw%3D%3D
Saudi Arabia,Ai Developer,Graduate Engineer - ESP Calculations & Machine Learning,nybl,https://sa.linkedin.com/company/nybl?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2 days ago,https://sa.linkedin.com/jobs/view/graduate-engineer-esp-calculations-machine-learning-at-nybl-4296747852?position=41&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=evk4l1vfTtnLr2ukvwceJQ%3D%3D
Saudi Arabia,Ai Developer,Senior AI Engineer,"Mirai, a Scopely company",https://sa.linkedin.com/company/mirai-scopely?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/senior-ai-engineer-at-mirai-a-scopely-company-4277609992?position=42&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=%2FSQ5x%2Frf70YagMWJFul6Lg%3D%3D
